weatherstn,ALARM_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
USC00046685,2022-08-09,Butte CAL FIRE,BTU,6.635188,45155.35938,888.2592531,2022
USC00045212,2022-06-06,San Bernardino CAL FIRE,BDU,96.88597,576094.7461,3879.872197,2022
USC00046685,2022-08-04,Butte CAL FIRE,BTU,15.77412,107102.1133,1596.770634,2022
USC00046685,2022-06-23,Butte CAL FIRE,BTU,16.90405,114914.6133,1387.755933,2022
USC00046685,2022-06-13,Butte CAL FIRE,BTU,14.32328,97706.05078,1653.99934,2022
USC00045352,2022-09-07,Madera - Mariposa CAL FIRE,MMU,818.4309,5231771.578,19405.30326,2022
USC00045352,2022-07-22,Madera - Mariposa CAL FIRE,MMU,18957.5,122238621.2,119368.1831,2022
USC00045352,2022-06-23,Madera - Mariposa CAL FIRE,MMU,344.1595,2192217.844,10630.91059,2022
USC00046642,2022-06-21,San Mateo - Santa Cruz CAL FIRE,CZU,20.54839,132200.9922,2399.998391,2022
USC00045352,2022-07-18,Madera - Mariposa CAL FIRE,MMU,396.7744,2554645.453,15351.48625,2022
US1CAHM0029,2022-09-04,Humboldt - Del Norte CAL FIRE,HUU,17.09855,118595.9805,1704.679967,2022
US1CAHM0029,2022-08-29,Humboldt - Del Norte CAL FIRE,HUU,28.42003,204958.1563,2548.34874,2022
US1CAHM0029,2022-08-29,Humboldt - Del Norte CAL FIRE,HUU,26.31805,189830.9336,2197.942426,2022
USC00042027,2022-09-09,Tehama - Glenn CAL FIRE,TGU,159.9855,1118952.523,6372.68329,2022
USC00042027,2022-07-16,Tehama - Glenn CAL FIRE,TGU,66.32885,458162.7227,4725.083161,2022
USC00046642,2022-09-26,San Mateo - Santa Cruz CAL FIRE,CZU,14.82357,94697.49609,1702.789437,2022
US1CASC0006,2022-09-06,Santa Clara CAL FIRE,SCU,40.30602,263157.0547,2493.864244,2022
US1CASC0006,2022-09-05,Santa Clara CAL FIRE,SCU,50.12971,327300.6328,4258.303123,2022
USC00046685,2022-05-18,Butte CAL FIRE,BTU,17.2802,117280.0078,1511.598992,2022
USC00046685,2022-09-10,Butte CAL FIRE,BTU,33.07443,225256.7969,2644.58777,2022
USC00045212,2022-10-23,San Bernardino CAL FIRE,BDU,49.56956,318312.8359,2329.832843,2022
US1CAAM0003,2022-06-06,Amador - El Dorado CAL FIRE,AEU,28.99773,190812.3828,2156.19923,2022
US1CAAM0003,2022-05-31,Amador - El Dorado CAL FIRE,AEU,26.74845,177734.0313,1948.665299,2022
US1CAAM0003,2022-07-14,Amador - El Dorado CAL FIRE,AEU,73.11472,484595.4922,3724.181695,2022
US1CAAM0003,2022-07-04,Amador - El Dorado CAL FIRE,AEU,4466.222,29423771.02,46575.69401,2022
US1CAAM0003,2022-08-07,Amador - El Dorado CAL FIRE,AEU,16.74895,110123.5234,1747.652861,2022
USC00048702,2022-10-19,Lassen - Modoc CAL FIRE,LMU,7.118451,50963.95313,1493.932312,2022
US1CAHM0029,2022-10-20,Humboldt - Del Norte CAL FIRE,HUU,21.17796,146996.1719,2062.324927,2022
USC00046685,2022-10-08,Butte CAL FIRE,BTU,27.99138,190517.1914,1766.291239,2022
USC00046685,2022-10-05,Butte CAL FIRE,BTU,60.11403,409988.5234,2653.027106,2022
US1CAMD0033,2022-07-05,Mendocino CAL FIRE,MEU,16.68011,114579.2891,2118.489174,2022
US1CAMD0033,2022-05-20,Mendocino CAL FIRE,MEU,34.01559,227421.6797,2672.050103,2022
US1CAMD0033,2022-07-17,Mendocino CAL FIRE,MEU,42.91696,295281.668,2944.754508,2022
US1CAMD0033,2022-09-01,Mendocino CAL FIRE,MEU,123.3361,836150.6836,6584.836915,2022
USR0000CMIO,2022-08-02,Tulare CAL FIRE,TUU,126.6029,791809.6055,4416.464162,2022
US1CAFR0033,2022-05-11,Fresno-Kings CAL FIRE,FKU,159.2148,1011659.813,6335.680786,2022
US1CAFR0033,2022-05-15,Fresno-Kings CAL FIRE,FKU,36.92672,234613.7344,3184.065032,2022
US1CAFR0033,2022-09-06,Fresno-Kings CAL FIRE,FKU,133.7536,853166.168,3885.721859,2022
US1CAFR0033,2022-04-26,Fresno-Kings CAL FIRE,FKU,20.61224,130226.6445,1485.340971,2022
US1CAFR0033,2022-07-31,Fresno-Kings CAL FIRE,FKU,54.41259,342989.6445,3417.401053,2022
US1CAFR0033,2022-06-07,Fresno-Kings CAL FIRE,FKU,13.11081,82843.30469,1834.851603,2022
US1CAFR0033,2022-07-01,Fresno-Kings CAL FIRE,FKU,51.97977,330505.6836,4906.942873,2022
USC00046685,2022-11-07,Butte CAL FIRE,BTU,13.76263,93533.23828,1345.803841,2022
USR0000CWEE,2022-06-10,Siskiyou CAL FIRE,SKU,5.558662,40220.82422,920.6107556,2022
USR0000CWEE,2022-07-30,Siskiyou CAL FIRE,SKU,30.94669,223937.0352,2285.868757,2022
USR0000CWEE,2022-09-27,Siskiyou CAL FIRE,SKU,30.08391,217193.1367,3259.880984,2022
USR0000CWEE,2022-07-21,Siskiyou CAL FIRE,SKU,24.96124,180436.1563,2136.415283,2022
USR0000CWEE,2022-09-02,Siskiyou CAL FIRE,SKU,13440.71,96936212.2,172408.5937,2022
USR0000CWEE,2022-09-02,Siskiyou CAL FIRE,SKU,3939.382,28423375.54,85721.1758,2022
USR0000CWEE,2022-03-07,Siskiyou CAL FIRE,SKU,1.894144,13736.82031,735.2945271,2022
USR0000CWEE,2022-03-25,Siskiyou CAL FIRE,SKU,9.162147,65715.125,1461.037441,2022
USR0000CWEE,2022-07-31,Siskiyou CAL FIRE,SKU,62.63028,454616.75,4135.152694,2022
USR0000CWEE,2022-03-12,Siskiyou CAL FIRE,SKU,12.58272,90709.80469,1712.72082,2022
USR0000CWEE,2022-08-01,Siskiyou CAL FIRE,SKU,3.141882,22970.37109,1020.957452,2022
USR0000CWEE,2022-06-25,Siskiyou CAL FIRE,SKU,10.26019,73656.26953,2147.685816,2022
USR0000CWEE,2022-09-07,Siskiyou CAL FIRE,SKU,296.9517,2166330.891,7277.62161,2022
USR0000CWEE,2022-03-12,Siskiyou CAL FIRE,SKU,113.4316,828753.0586,5989.006526,2022
USC00046172,2022-07-21,Tuolumne - Calaveras CAL FIRE,TCU,63.70885,415112.9766,3527.718199,2022
USC00046172,2022-09-01,Tuolumne - Calaveras CAL FIRE,TCU,22.1701,144602.8711,2503.238192,2022
USR0000CFIG,2022-03-12,Santa Barbara County,SBC,123.7686,739058.9102,6803.878409,2022
USC00046136,2022-03-02,Nevada - Yuba - Placer CAL FIRE,NEU,39.55224,268347.4883,2844.621783,2022
USC00046136,2022-06-11,Nevada - Yuba - Placer CAL FIRE,NEU,71.87849,486724.832,3673.674678,2022
USC00046136,2022-06-18,Nevada - Yuba - Placer CAL FIRE,NEU,17.06631,114730.8164,1556.536947,2022
USC00046136,2022-06-24,Nevada - Yuba - Placer CAL FIRE,NEU,55.71469,373586.8047,4665.131684,2022
USC00046136,2022-06-27,Nevada - Yuba - Placer CAL FIRE,NEU,18.67016,124351.707,1571.063239,2022
USC00046136,2022-06-28,Nevada - Yuba - Placer CAL FIRE,NEU,920.9178,6236026.676,15716.38215,2022
USC00046136,2022-07-07,Nevada - Yuba - Placer CAL FIRE,NEU,12.36755,83773.92578,1395.457752,2022
USC00046136,2022-07-08,Nevada - Yuba - Placer CAL FIRE,NEU,30.11021,203762.5938,1938.865707,2022
USC00046136,2022-07-09,Nevada - Yuba - Placer CAL FIRE,NEU,166.603,1118576.891,6024.870103,2022
USC00046136,2022-07-17,Nevada - Yuba - Placer CAL FIRE,NEU,37.56129,251954.5781,2741.030402,2022
USC00046136,2022-07-27,Nevada - Yuba - Placer CAL FIRE,NEU,41.09785,278075.3555,2694.361499,2022
USC00046136,2022-07-27,Nevada - Yuba - Placer CAL FIRE,NEU,21.81922,146961.2734,1658.177958,2022
USC00046136,2022-07-28,Nevada - Yuba - Placer CAL FIRE,NEU,9.674923,65133.41797,1078.816258,2022
USC00046136,2022-08-15,Nevada - Yuba - Placer CAL FIRE,NEU,24.02003,161420.1563,2745.587313,2022
USC00046136,2022-08-20,Nevada - Yuba - Placer CAL FIRE,NEU,49.95041,337873.4922,2685.552882,2022
USC00046136,2022-08-27,Nevada - Yuba - Placer CAL FIRE,NEU,43.21048,290414.6602,2743.556996,2022
USC00046136,2022-07-30,Nevada - Yuba - Placer CAL FIRE,NEU,38.26443,256147.1289,2141.957256,2022
USC00046136,2022-07-18,Nevada - Yuba - Placer CAL FIRE,NEU,81.7844,553723.7578,5069.476112,2022
USC00046136,2022-09-06,Nevada - Yuba - Placer CAL FIRE,NEU,13.28599,89465.70703,1485.886038,2022
USC00046136,2022-09-13,Nevada - Yuba - Placer CAL FIRE,NEU,26.78517,180704.625,3557.205389,2022
USC00046136,2022-09-17,Nevada - Yuba - Placer CAL FIRE,NEU,16.17019,108377.0859,2655.552401,2022
USC00046136,2022-09-17,Nevada - Yuba - Placer CAL FIRE,NEU,28.27837,189716.8047,2141.875731,2022
USC00046136,2022-10-29,Nevada - Yuba - Placer CAL FIRE,NEU,11.89783,80003.92188,1165.612043,2022
USC00046136,2022-11-13,Nevada - Yuba - Placer CAL FIRE,NEU,7.863962,52880.96484,1597.367798,2022
USC00048338,2022-01-21,Monterey - San Benito CAL FIRE,BEU,687.4208,4300944.367,19831.89901,2022
USC00048338,2022-10-02,Monterey - San Benito CAL FIRE,BEU,5.257333,33052.73047,828.9815009,2022
USC00048338,2022-07-21,Monterey - San Benito CAL FIRE,BEU,101.0951,640836.1172,13104.56593,2022
USC00048338,2022-06-14,Monterey - San Benito CAL FIRE,BEU,47.00494,298057.3555,3441.46735,2022
USC00048338,2022-05-25,Monterey - San Benito CAL FIRE,BEU,79.60818,495721.832,6666.30071,2022
US1CASD0026,2022-07-09,Riverside CAL FIRE,RRU,2.653836,15561.51953,681.3971547,2022
USC00040332,2022-05-26,Kern County,KRN,4.557865,27499.99219,987.8220305,2022
USC00040332,2022-06-12,Kern County,KRN,1.217743,7453.0,541.5071379,2022
USC00040332,2022-05-28,Kern County,KRN,5.989886,36669.01953,1028.42022,2022
USC00040332,2022-06-24,Kern County,KRN,1.566871,9528.488281,570.6425029,2022
USC00040332,2022-06-17,Kern County,KRN,8.022064,49004.49609,1305.62794,2022
USC00040332,2022-08-04,Kern County,KRN,4.185538,25437.5,801.3146622,2022
USC00040332,2022-06-11,Kern County,KRN,484.856,2923932.063,11022.40439,2022
USC00040332,2022-06-10,Kern County,KRN,19.35185,116664.0273,1993.370104,2022
USC00040332,2022-07-05,Kern County,KRN,2.507146,15405.99219,617.2891281,2022
USC00040332,2022-06-22,Kern County,KRN,2465.185,14874572.52,30232.71006,2022
USC00040332,2022-09-04,Kern County,KRN,62.03226,374423.9883,3613.005407,2022
USC00040332,2022-06-23,Kern County,KRN,21.38803,131757.5117,1703.882893,2022
USC00040332,2022-05-31,Kern County,KRN,1.092994,6639.5,550.7102949,2022
USC00040332,2022-09-15,Kern County,KRN,6.637007,40419.00781,1034.749698,2022
USC00040332,2022-06-25,Kern County,KRN,1.991478,12130.51563,680.2338861,2022
USC00040332,2022-09-21,Kern County,KRN,1.312247,7978.988281,527.3358286,2022
USC00040332,2022-09-25,Kern County,KRN,13.66138,83204.01953,1234.88533,2022
USC00040332,2022-07-06,Kern County,KRN,21.6859,133192.9883,1691.654364,2022
USC00040332,2022-06-01,Kern County,KRN,15.95058,97034.98438,1353.277972,2022
USC00040332,2022-04-26,Kern County,KRN,13.84711,84470.51563,1260.799538,2022
USC00040332,2022-06-29,Kern County,KRN,5.585199,33977.97266,1084.908295,2022
USC00040332,2022-04-27,Kern County,KRN,50.66179,307306.0078,3433.747887,2022
USC00040332,2022-06-30,Kern County,KRN,7.937709,48292.50781,1779.420716,2022
USC00040332,2022-06-03,Kern County,KRN,93.07888,565339.0234,2945.454839,2022
USC00040332,2022-07-15,Kern County,KRN,1.986299,11984.00391,676.486562,2022
USC00040332,2022-08-14,Kern County,KRN,216.2137,1316079.09,7150.05377,2022
USC00040332,2022-06-06,Kern County,KRN,1.288484,7875.011719,429.1140907,2022
USC00040332,2022-04-17,Kern County,KRN,2.163002,13145.99219,527.4618021,2022
USC00040332,2022-08-17,Kern County,KRN,1.569355,9534.0,488.248291,2022
USC00040332,2022-07-05,Kern County,KRN,7.051614,42568.5,920.421077,2022
USC00040332,2022-07-16,Kern County,KRN,1.504349,9074.011719,913.8467503,2022
USC00040332,2022-07-22,Kern County,KRN,25.54512,155157.9414,2166.465262,2022
USC00040332,2022-04-12,Kern County,KRN,1.882066,11492.51172,481.5467739,2022
USC00040332,2022-07-28,Kern County,KRN,5.047825,31070.50781,880.8560323,2022
USC00040332,2022-06-08,Kern County,KRN,2.995723,18155.00391,992.6069889,2022
USC00040332,2022-05-19,Kern County,KRN,3.372502,20482.48047,1018.596356,2022
USC00040332,2022-08-03,Kern County,KRN,7.132461,42955.50391,1085.237395,2022
USC00040332,2022-06-10,Kern County,KRN,31.69387,191845.5,2258.589367,2022
USC00040332,2022-05-19,Kern County,KRN,682.0379,4115353.555,17318.59444,2022
USC00048338,2022-09-01,Monterey - San Benito CAL FIRE,BEU,13.90262,87705.44531,1637.028025,2022
USC00048338,2022-06-10,Monterey - San Benito CAL FIRE,BEU,38.15456,238912.1406,2354.748348,2022
USC00048338,2022-07-03,Monterey - San Benito CAL FIRE,BEU,147.4871,909506.6797,7024.205124,2022
US1CAFR0033,2022-08-25,Fresno-Kings CAL FIRE,FKU,11.93287,75294.48438,1350.631329,2022
US1CAMR0002,2022-06-27,Marin County,MRN,106.1611,696131.4766,6834.61901,2022
US1CALK0018,2022-03-01,Sonoma - Lake - Napa CAL FIRE,LNU,18.43938,121889.8281,1543.84472,2022
USC00040134,2022-03-02,Cleveland National Forest,CNF,552.538,3239249.246,9079.280665,2022
USC00049083,2022-03-11,Shasta-Trinity National Forest,SHF,31.46449,222635.1836,2544.922115,2022
USC00041018,2022-05-20,Tahoe National Forest,TNF,19.4423,132051.1719,3044.250059,2022
USR0000CCHI,2022-05-30,Angeles National Forest,ANF,48.40139,289601.8867,3688.368817,2022
USC00049600,2022-06-10,Lassen National Forest,LNF,177.4989,1227295.227,10425.40437,2022
USR0000CCHI,2022-06-12,Angeles National Forest,ANF,865.1371,5151012.949,15607.50968,2022
USC00048105,2022-05-22,San Bernardino National Forest,BDF,10.86248,64487.75,1724.500285,2022
USR0000CCHI,2022-06-15,Angeles National Forest,ANF,10.23126,61185.80859,2138.478424,2022
USR0000CTIM,2022-07-03,Modoc National Forest,MDF,29.26842,213615.5508,2567.564562,2022
USC00041799,2022-07-29,Klamath National Forest,KNF,60102.26,438181343.5,227045.4384,2022
USC00041799,2022-07-30,Klamath National Forest,KNF,7886.011,57542116.01,50192.01371,2022
USC00041799,2022-07-31,Klamath National Forest,KNF,84.64411,613775.1445,6689.77218,2022
USR0000CTIM,2022-08-04,Modoc National Forest,MDF,48.1479,351251.4805,2750.559663,2022
US1CAHM0144,2022-08-05,Six Rivers National Forest,SRF,11464.9,81126625.42,64551.65677,2022
US1CAHM0144,2022-08-05,Six Rivers National Forest,SRF,30132.85,213957954.3,118434.523,2022
USC00044518,2022-08-15,Sequoia National Forest,SQF,317.8171,1977380.824,8514.472925,2022
USC00048105,2022-08-17,San Bernardino National Forest,BDF,89.57446,531916.1836,3281.964947,2022
USR0000CCHI,2022-08-25,Angeles National Forest,ANF,147.6624,876444.6484,5256.763708,2022
USR0000CCHI,2022-08-29,Angeles National Forest,ANF,113.4179,672409.1328,6612.418107,2022
USC00040134,2022-08-22,Cleveland National Forest,CNF,188.4808,1084171.211,7241.365293,2022
USC00041018,2022-08-11,Tahoe National Forest,TNF,12.28059,83405.36328,3387.932558,2022
USC00048105,2022-09-05,San Bernardino National Forest,BDF,1079.279,6402730.738,21766.99643,2022
USC00041018,2022-09-07,Tahoe National Forest,TNF,76771.45,515461760.6,273643.9508,2022
USR0000CTIM,2022-09-07,Modoc National Forest,MDF,5840.575,42656929.67,64728.55605,2022
US1CAHM0144,2022-10-12,Six Rivers National Forest,SRF,11.87628,85110.08203,1256.732685,2022
USC00040543,2022-05-08,Los Padres National Forest,LPF,31.54411,192452.0156,2313.230186,2022
USC00044616,2022-03-08,Eldorado National Forest,ENF,15.13918,101535.4102,2051.839487,2022
USC00041799,2022-08-11,Klamath National Forest,KNF,13.57013,98586.47266,1411.995648,2022
USR0000CTIM,2022-08-04,Modoc National Forest,MDF,35.42039,258266.1836,2371.880022,2022
USC00048105,2022-04-30,San Bernardino National Forest,BDF,26.48567,157403.8242,3050.365265,2022
USR0000CCHI,2022-06-13,Angeles National Forest,ANF,14.31055,85623.08984,1853.32936,2022
USC00048105,2022-09-23,San Bernardino National Forest,BDF,26.86633,159238.7188,2297.421281,2022
USC00041799,2022-08-04,Klamath National Forest,KNF,33.67451,246744.8672,2102.001066,2022
USC00041799,2022-09-09,Klamath National Forest,KNF,19.21475,139965.5,2655.263486,2022
USC00048105,2022-05-10,San Bernardino National Forest,BDF,9.858478,57912.73047,984.837124,2022
US1CAAM0003,2022-10-23,Amador - El Dorado CAL FIRE,AEU,21.0131,138458.4414,2004.585246,2022
USC00048135,2022-08-31,Shasta - Trinity CAL FIRE,SHU,33.77932,236878.1211,2275.391586,2022
USC00048135,2022-07-14,Shasta - Trinity CAL FIRE,SHU,303.67,2124521.297,10686.44023,2022
USC00048135,2022-10-06,Shasta - Trinity CAL FIRE,SHU,12.32455,86329.50781,1422.433799,2022
USC00048135,2022-03-04,Shasta - Trinity CAL FIRE,SHU,88.68606,624491.6016,3514.156231,2022
US1CASL0040,2022-06-19,San Luis Obispo CAL FIRE,SLU,56.78185,343231.582,3863.333754,2022
US1CASL0040,2022-06-28,San Luis Obispo CAL FIRE,SLU,386.9821,2347357.547,12143.27696,2022
US1CASL0040,2022-07-15,San Luis Obispo CAL FIRE,SLU,25.53244,154433.9414,3046.942065,2022
US1CASL0040,2022-01-01,San Luis Obispo CAL FIRE,SLU,0.06728618,408.3359375,80.86275159,2022
US1CAMD0033,2022-07-19,Mendocino CAL FIRE,MEU,16.55005,111257.6406,2095.723681,2022
US1CASL0040,2022-03-23,San Luis Obispo CAL FIRE,SLU,1.968684,12101.24219,534.18598,2022
US1CASL0040,2022-04-28,San Luis Obispo CAL FIRE,SLU,1.261111,7700.941406,500.5467235,2022
USC00048338,2022-09-14,Monterey - San Benito CAL FIRE,BEU,89.9549,570010.4414,3390.522823,2022
US1CASL0040,2022-06-06,San Luis Obispo CAL FIRE,SLU,49.81456,306423.2656,2713.005924,2022
US1CASL0040,2022-06-06,San Luis Obispo CAL FIRE,SLU,16.42301,99875.13281,2598.685632,2022
US1CASL0040,2022-06-10,San Luis Obispo CAL FIRE,SLU,3.162654,19293.35938,595.1203155,2022
US1CASL0040,2022-06-21,San Luis Obispo CAL FIRE,SLU,1.397867,8447.972656,468.4988883,2022
USC00040798,2022-04-06,Los Angeles County,LAC,2.593182,15407.35547,645.2177964,2022
USC00040798,2022-06-29,Los Angeles County,LAC,7.608925,45513.29688,1584.632985,2022
USC00040798,2022-07-10,Los Angeles County,LAC,2.501228,14755.64453,901.8165976,2022
USC00040798,2022-08-06,Los Angeles County,LAC,7.944128,47749.11328,1204.863,2022
USC00040798,2022-02-10,Los Angeles County,LAC,3.735543,22052.17578,1130.499813,2022
USC00040798,2022-08-10,Los Angeles County,LAC,125.3294,753342.0352,6504.561262,2022
USC00040798,2022-08-17,Los Angeles County,LAC,60.45229,360946.043,4126.222301,2022
USC00040798,2022-08-18,Los Angeles County,LAC,4.834825,28648.24219,978.5689546,2022
USC00040798,2022-08-17,Los Angeles County,LAC,2.101613,12569.51172,718.012932,2022
USC00040798,2022-08-31,Los Angeles County,LAC,5227.923,31259236.46,32350.69603,2022
USC00040798,2022-09-13,Los Angeles County,LAC,1.847821,11081.22656,461.6190761,2022
USC00040798,2022-09-07,Los Angeles County,LAC,1.093091,6529.660156,350.4432939,2022
USC00040798,2022-09-24,Los Angeles County,LAC,10.79503,63953.00781,1397.116264,2022
USR0000CCHI,2022-10-01,Angeles National Forest,ANF,2.106468,12509.70703,621.9348473,2022
USC00040798,2022-10-21,Los Angeles County,LAC,6.758175,40658.81641,946.0952249,2022
US1CASL0040,2022-06-17,San Luis Obispo CAL FIRE,SLU,17.27645,104430.3242,1692.943052,2022
US1CASL0040,2022-07-29,San Luis Obispo CAL FIRE,SLU,6.372824,39090.92969,1166.868096,2022
US1CASL0040,2022-09-06,San Luis Obispo CAL FIRE,SLU,16.23023,99537.95703,1724.073387,2022
US1CASL0040,2022-05-24,San Luis Obispo CAL FIRE,SLU,50.92991,307818.2461,2364.374839,2022
US1CASL0040,2022-05-22,San Luis Obispo CAL FIRE,SLU,15.09703,91316.41797,1537.392898,2022
USC00045212,2022-07-08,San Bernardino CAL FIRE,BDU,11.73994,75324.45703,1483.489468,2022
USC00046136,2022-10-15,Nevada - Yuba - Placer CAL FIRE,NEU,42.42685,282640.8086,2502.249925,2022
US1CALK0018,2022-05-31,Sonoma - Lake - Napa CAL FIRE,LNU,375.9125,2479537.953,9589.115079,2022
US1CALK0018,2022-06-27,Sonoma - Lake - Napa CAL FIRE,LNU,63.26585,416540.9336,2972.318543,2022
US1CASD0026,2022-09-06,Riverside CAL FIRE,RRU,28097.87,164597174.5,150836.6122,2022
US1CALK0018,2022-07-17,Sonoma - Lake - Napa CAL FIRE,LNU,0.7762036,5163.34375,291.0611975,2022
USC00049855,2022-06-17,Yosemite National Park,YNP,24.0517,156038.6953,4109.080735,2022
USC00049102,2022-05-26,Joshua Tree NP,JTP,414.1108,2448922.379,13620.16714,2022
USC00049855,2022-07-07,Yosemite National Park,YNP,4886.124,31490865.88,50856.30167,2022
USC00049855,2022-08-04,Yosemite National Park,YNP,8432.419,54552181.01,125075.9173,2022
USC00049855,2022-08-08,Yosemite National Park,YNP,2839.684,18516447.26,68655.68615,2022
USC00049855,2022-09-04,Yosemite National Park,YNP,25.89259,168280.9219,2220.347686,2022
USW00023248,2022-06-27,San Joaquin River National Wildlife Refuge,SJR,274.1842,1775047.117,9225.810952,2022
USW00023248,2022-04-10,San Joaquin River National Wildlife Refuge,SJR,182.0349,1174468.09,7407.263058,2022
USR0000CSAC,2022-07-30,Sacramento National Wildlife Refuge,SWR,21.09291,143312.8516,2580.42886,2022
USR0000CSMI,2022-11-16,San Diego National Wildlife Refuge,TNR,8.228877,47217.61719,1167.502216,2022
USR0000CSMI,2022-10-20,San Diego National Wildlife Refuge,TNR,1.318015,7560.441406,532.6159062,2022
USR0000CSMI,2022-09-08,San Diego National Wildlife Refuge,TNR,1.715104,9838.046875,573.3598286,2022
USW00093243,2022-07-08,San Luis National Wildlife Refuge,LUR,25.11741,160568.8867,2880.666589,2022
USC00042580,2022-07-27,San Pablo Bay National Wildlife Refuge,SPR,58.67502,384496.4297,3468.328584,2022
USR0000CSNL,2022-09-09,Merced National Wildlife Refuge,MCR,27.54214,175909.3086,4353.809851,2022
USW00093115,2022-03-23,San Diego Bay National Wildlife Refuge,DBR,0.6094487,3484.375,288.3219042,2022
USC00040543,2022-10-08,Los Padres National Forest,LPF,74.61489,446285.1367,3865.438638,2022
US1CAVT0031,2022-11-17,Ventura County,VNC,5.761822,34135.40625,955.7682741,2022
US1CAVT0031,2022-08-25,Ventura County,VNC,1.841502,10971.17188,475.3209456,2022
US1CAVT0031,2022-03-16,Ventura County,VNC,1.547286,9217.691406,537.6913468,2022
US1CAVT0031,2022-08-14,Ventura County,VNC,1.424808,8444.238281,452.7993093,2022
USC00049083,2022-09-09,Shasta-Trinity National Forest,SHF,12.91249,89850.25781,2061.55088,2022
USC00041799,2022-07-31,Klamath National Forest,KNF,150.4035,1100802.367,6500.414625,2022
USC00042027,2022-07-25,Tehama - Glenn CAL FIRE,TGU,134.4698,929037.6367,5645.738468,2022
USW00023248,2022-10-25,San Joaquin River National Wildlife Refuge,SJR,98.25912,634321.2656,6145.23828,2022
USC00045212,2021-03-01,San Bernardino CAL FIRE,BDU,257.8323,1638694.504,10145.66944,2021
USR0000CWEE,2021-04-05,Siskiyou CAL FIRE,SKU,21.86377,159533.5586,2282.702452,2021
