_id,ALARM_DATE,CONT_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
274,15/08/2023,23/10/2023,Klamath National Forest,KNF,13875.25,100555093.6,92115.67863,2023
275,15/08/2023,31/08/2023,Klamath National Forest,KNF,71.79534,519821.1875,10073.96726,2023
276,16/08/2023,28/09/2023,Klamath National Forest,KNF,7850.58,57036758.54,56259.29605,2023
277,15/08/2023,03/10/2023,Six Rivers National Forest,SRF,1997.206,14446716.52,40356.36384,2023
278,15/08/2023,14/11/2023,Six Rivers National Forest,SRF,2677.779,19514022.41,36615.32112,2023
279,15/08/2023,14/11/2023,Six Rivers National Forest,SRF,1090.281,7980142.227,16299.19483,2023
280,15/08/2023,14/11/2023,Six Rivers National Forest,SRF,550.0559,4026102.227,16071.36531,2023
281,15/08/2023,14/11/2023,Six Rivers National Forest,SRF,378.4197,2754376.875,14197.46923,2023
282,15/08/2023,15/09/2023,Six Rivers National Forest,SRF,1684.73,11987004.55,19642.4491,2023
283,15/08/2023,25/10/2023,Six Rivers National Forest,SRF,34188.45,246667727.9,615710.5583,2023
284,15/08/2023,07/09/2023,Klamath National Forest,KNF,6953.805,50631460.93,90233.50985,2023
285,16/02/2022,26/02/2022,San Bernardino CAL FIRE,BDU,4140.06,26508134.59,85420.83522,2022
286,24/05/2022,24/05/2022,Butte CAL FIRE,BTU,29.84678,202389.0859,2631.420753,2022
287,13/06/2022,19/06/2022,Tehama - Glenn CAL FIRE,TGU,589.8671,4071594.289,13299.52201,2022
288,03/06/2022,03/06/2022,San Mateo - Santa Cruz CAL FIRE,CZU,28.68488,185603.0039,2034.754555,2022
289,28/06/2022,29/06/2022,Tehama - Glenn CAL FIRE,TGU,309.4793,2120494.129,7454.125266,2022
290,18/07/2022,18/07/2022,Butte CAL FIRE,BTU,5.888545,40099.00391,1114.945675,2022
291,22/06/2022,22/06/2022,Butte CAL FIRE,BTU,65.67123,445400.7617,4658.834524,2022
292,30/06/2022,30/06/2022,Butte CAL FIRE,BTU,371.4677,2530611.766,11361.9184,2022
293,09/07/2022,09/07/2022,Butte CAL FIRE,BTU,56.33854,382113.2891,3266.07796,2022
294,30/06/2022,30/06/2022,Butte CAL FIRE,BTU,34.40428,234031.7852,2578.061874,2022
295,04/07/2022,04/07/2022,Butte CAL FIRE,BTU,30.50697,207210.3867,2297.12397,2022
296,08/05/2022,08/05/2022,Butte CAL FIRE,BTU,9.837949,66774.43359,1418.314799,2022
297,23/06/2022,23/06/2022,Butte CAL FIRE,BTU,9.554518,65135.02734,1850.448485,2022
298,13/06/2022,13/06/2022,Santa Clara CAL FIRE,SCU,16.40938,105358.9063,2236.602945,2022
299,29/07/2022,31/07/2022,San Bernardino CAL FIRE,BDU,28.10259,167094.9336,3772.209162,2022
300,24/05/2022,24/05/2022,Santa Clara CAL FIRE,SCU,12.17408,79041.08594,1564.277814,2022
301,23/06/2022,23/06/2022,Santa Clara CAL FIRE,SCU,50.373,325599,2557.140821,2022
302,18/07/2022,18/07/2022,Santa Clara CAL FIRE,SCU,14.51391,94507.52344,1774.282656,2022
303,20/05/2022,20/05/2022,Santa Clara CAL FIRE,SCU,28.56241,186536.043,2205.787831,2022
304,23/05/2022,23/05/2022,Santa Clara CAL FIRE,SCU,91.53281,593837.0391,3718.124846,2022
305,18/05/2022,18/05/2022,Santa Clara CAL FIRE,SCU,65.37904,423776.0195,3956.833327,2022
306,21/06/2022,21/06/2022,Santa Clara CAL FIRE,SCU,13.50571,87549.99609,1587.230254,2022
307,23/06/2022,23/06/2022,Santa Clara CAL FIRE,SCU,551.7821,3567673.48,9866.887445,2022
308,24/06/2022,24/06/2022,Santa Clara CAL FIRE,SCU,84.79446,553173.5078,5517.331407,2022
309,19/07/2022,19/07/2022,Santa Clara CAL FIRE,SCU,173.7565,1125771.41,5923.650081,2022
310,29/07/2022,29/07/2022,Santa Clara CAL FIRE,SCU,38.44807,249253.9688,3222.695362,2022
311,15/05/2022,15/05/2022,Santa Clara CAL FIRE,SCU,131.9128,854787.0156,7418.304907,2022
312,23/06/2022,23/06/2022,Santa Clara CAL FIRE,SCU,120.4983,787655.0273,5501.801024,2022
313,03/08/2022,03/08/2022,Santa Clara CAL FIRE,SCU,19.18303,124655.8633,2921.786172,2022
314,08/08/2022,09/08/2022,Lassen - Modoc CAL FIRE,LMU,11.36938,80933.24609,2120.065317,2022
315,16/07/2022,18/07/2022,Lassen - Modoc CAL FIRE,LMU,129.1635,927202.0742,8290.924669,2022
316,15/08/2022,15/08/2022,Santa Clara CAL FIRE,SCU,58.31763,377637.9453,4374.40493,2022
317,09/08/2022,09/08/2022,Butte CAL FIRE,BTU,6.635188,45155.35938,888.2592531,2022
318,06/06/2022,09/06/2022,San Bernardino CAL FIRE,BDU,96.88597,576094.7461,3879.872197,2022
319,04/08/2022,04/08/2022,Butte CAL FIRE,BTU,15.77412,107102.1133,1596.770634,2022
320,23/06/2022,23/06/2022,Butte CAL FIRE,BTU,16.90405,114914.6133,1387.755933,2022
321,13/06/2022,13/06/2022,Butte CAL FIRE,BTU,14.32328,97706.05078,1653.99934,2022
322,07/09/2022,13/09/2022,Madera - Mariposa CAL FIRE,MMU,818.4309,5231771.578,19405.30326,2022
323,22/07/2022,10/08/2022,Madera - Mariposa CAL FIRE,MMU,18957.5,122238621.2,119368.1831,2022
324,23/06/2022,24/06/2022,Madera - Mariposa CAL FIRE,MMU,344.1595,2192217.844,10630.91059,2022
325,21/06/2022,22/06/2022,San Mateo - Santa Cruz CAL FIRE,CZU,20.54839,132200.9922,2399.998391,2022
326,18/07/2022,23/07/2022,Madera - Mariposa CAL FIRE,MMU,396.7744,2554645.453,15351.48625,2022
327,04/09/2022,05/09/2022,Humboldt - Del Norte CAL FIRE,HUU,17.09855,118595.9805,1704.679967,2022
328,29/08/2022,04/09/2022,Humboldt - Del Norte CAL FIRE,HUU,28.42003,204958.1563,2548.34874,2022
329,29/08/2022,04/09/2022,Humboldt - Del Norte CAL FIRE,HUU,26.31805,189830.9336,2197.942426,2022
330,09/09/2022,22/09/2022,Tehama - Glenn CAL FIRE,TGU,159.9855,1118952.523,6372.68329,2022
331,16/07/2022,23/07/2022,Tehama - Glenn CAL FIRE,TGU,66.32885,458162.7227,4725.083161,2022
332,26/09/2022,26/09/2022,San Mateo - Santa Cruz CAL FIRE,CZU,14.82357,94697.49609,1702.789437,2022
333,06/09/2022,06/09/2022,Santa Clara CAL FIRE,SCU,40.30602,263157.0547,2493.864244,2022
334,05/09/2022,05/09/2022,Santa Clara CAL FIRE,SCU,50.12971,327300.6328,4258.303123,2022
335,18/05/2022,18/05/2022,Butte CAL FIRE,BTU,17.2802,117280.0078,1511.598992,2022
336,10/09/2022,10/09/2022,Butte CAL FIRE,BTU,33.07443,225256.7969,2644.58777,2022
337,23/10/2022,24/10/2022,San Bernardino CAL FIRE,BDU,49.56956,318312.8359,2329.832843,2022
338,06/06/2022,06/06/2022,Amador - El Dorado CAL FIRE,AEU,28.99773,190812.3828,2156.19923,2022
339,31/05/2022,31/05/2022,Amador - El Dorado CAL FIRE,AEU,26.74845,177734.0313,1948.665299,2022
340,14/07/2022,14/07/2022,Amador - El Dorado CAL FIRE,AEU,73.11472,484595.4922,3724.181695,2022
341,04/07/2022,28/07/2022,Amador - El Dorado CAL FIRE,AEU,4466.222,29423771.02,46575.69401,2022
342,07/08/2022,07/08/2022,Amador - El Dorado CAL FIRE,AEU,16.74895,110123.5234,1747.652861,2022
343,19/10/2022,19/10/2022,Lassen - Modoc CAL FIRE,LMU,7.118451,50963.95313,1493.932312,2022
344,20/10/2022,20/10/2022,Humboldt - Del Norte CAL FIRE,HUU,21.17796,146996.1719,2062.324927,2022
345,08/10/2022,08/10/2022,Butte CAL FIRE,BTU,27.99138,190517.1914,1766.291239,2022
346,05/10/2022,05/10/2022,Butte CAL FIRE,BTU,60.11403,409988.5234,2653.027106,2022
347,05/07/2022,05/07/2022,Mendocino CAL FIRE,MEU,16.68011,114579.2891,2118.489174,2022
348,20/05/2022,20/05/2022,Mendocino CAL FIRE,MEU,34.01559,227421.6797,2672.050103,2022
349,17/07/2022,19/07/2022,Mendocino CAL FIRE,MEU,42.91696,295281.668,2944.754508,2022
350,01/09/2022,16/09/2022,Mendocino CAL FIRE,MEU,123.3361,836150.6836,6584.836915,2022
351,02/08/2022,08/08/2022,Tulare CAL FIRE,TUU,126.6029,791809.6055,4416.464162,2022
352,11/05/2022,15/05/2022,Fresno-Kings CAL FIRE,FKU,159.2148,1011659.813,6335.680786,2022
353,15/05/2022,16/05/2022,Fresno-Kings CAL FIRE,FKU,36.92672,234613.7344,3184.065032,2022
354,06/09/2022,06/09/2022,Fresno-Kings CAL FIRE,FKU,133.7536,853166.168,3885.721859,2022
355,26/04/2022,26/04/2022,Fresno-Kings CAL FIRE,FKU,20.61224,130226.6445,1485.340971,2022
356,31/07/2022,03/08/2022,Fresno-Kings CAL FIRE,FKU,54.41259,342989.6445,3417.401053,2022
357,07/06/2022,09/06/2022,Fresno-Kings CAL FIRE,FKU,13.11081,82843.30469,1834.851603,2022
358,01/07/2022,04/07/2022,Fresno-Kings CAL FIRE,FKU,51.97977,330505.6836,4906.942873,2022
359,07/11/2022,07/11/2022,Butte CAL FIRE,BTU,13.76263,93533.23828,1345.803841,2022
360,10/06/2022,12/06/2022,Siskiyou CAL FIRE,SKU,5.558662,40220.82422,920.6107556,2022
361,30/07/2022,31/07/2022,Siskiyou CAL FIRE,SKU,30.94669,223937.0352,2285.868757,2022
362,27/09/2022,29/09/2022,Siskiyou CAL FIRE,SKU,30.08391,217193.1367,3259.880984,2022
363,21/07/2022,21/07/2022,Siskiyou CAL FIRE,SKU,24.96124,180436.1563,2136.415283,2022
364,02/09/2022,02/10/2022,Siskiyou CAL FIRE,SKU,13440.71,96936212.2,172408.5937,2022
365,02/09/2022,11/09/2022,Siskiyou CAL FIRE,SKU,3939.382,28423375.54,85721.1758,2022
366,07/03/2022,07/03/2022,Siskiyou CAL FIRE,SKU,1.894144,13736.82031,735.2945271,2022
367,25/03/2022,26/03/2022,Siskiyou CAL FIRE,SKU,9.162147,65715.125,1461.037441,2022
368,31/07/2022,01/08/2022,Siskiyou CAL FIRE,SKU,62.63028,454616.75,4135.152694,2022
369,12/03/2022,12/03/2022,Siskiyou CAL FIRE,SKU,12.58272,90709.80469,1712.72082,2022
370,01/08/2022,02/08/2022,Siskiyou CAL FIRE,SKU,3.141882,22970.37109,1020.957452,2022
371,25/06/2022,08/07/2022,Siskiyou CAL FIRE,SKU,10.26019,73656.26953,2147.685816,2022
372,07/09/2022,08/09/2022,Siskiyou CAL FIRE,SKU,296.9517,2166330.891,7277.62161,2022
373,12/03/2022,14/03/2022,Siskiyou CAL FIRE,SKU,113.4316,828753.0586,5989.006526,2022
374,21/07/2022,21/07/2022,Tuolumne - Calaveras CAL FIRE,TCU,63.70885,415112.9766,3527.718199,2022
375,01/09/2022,03/09/2022,Tuolumne - Calaveras CAL FIRE,TCU,22.1701,144602.8711,2503.238192,2022
376,12/03/2022,17/03/2022,Santa Barbara County,SBC,123.7686,739058.9102,6803.878409,2022
377,02/03/2022,02/03/2022,Nevada - Yuba - Placer CAL FIRE,NEU,39.55224,268347.4883,2844.621783,2022
378,11/06/2022,19/06/2022,Nevada - Yuba - Placer CAL FIRE,NEU,71.87849,486724.832,3673.674678,2022
379,18/06/2022,21/06/2022,Nevada - Yuba - Placer CAL FIRE,NEU,17.06631,114730.8164,1556.536947,2022
380,24/06/2022,25/06/2022,Nevada - Yuba - Placer CAL FIRE,NEU,55.71469,373586.8047,4665.131684,2022
381,27/06/2022,28/06/2022,Nevada - Yuba - Placer CAL FIRE,NEU,18.67016,124351.707,1571.063239,2022
382,28/06/2022,13/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,920.9178,6236026.676,15716.38215,2022
383,07/07/2022,13/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,12.36755,83773.92578,1395.457752,2022
384,08/07/2022,18/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,30.11021,203762.5938,1938.865707,2022
385,09/07/2022,12/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,166.603,1118576.891,6024.870103,2022
386,17/07/2022,17/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,37.56129,251954.5781,2741.030402,2022
387,27/07/2022,02/08/2022,Nevada - Yuba - Placer CAL FIRE,NEU,41.09785,278075.3555,2694.361499,2022
388,27/07/2022,31/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,21.81922,146961.2734,1658.177958,2022
389,28/07/2022,30/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,9.674923,65133.41797,1078.816258,2022
390,15/08/2022,15/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,24.02003,161420.1563,2745.587313,2022
391,20/08/2022,31/08/2022,Nevada - Yuba - Placer CAL FIRE,NEU,49.95041,337873.4922,2685.552882,2022
392,27/08/2022,03/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,43.21048,290414.6602,2743.556996,2022
393,30/07/2022,30/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,38.26443,256147.1289,2141.957256,2022
394,18/07/2022,29/07/2022,Nevada - Yuba - Placer CAL FIRE,NEU,81.7844,553723.7578,5069.476112,2022
395,06/09/2022,15/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,13.28599,89465.70703,1485.886038,2022
396,13/09/2022,19/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,26.78517,180704.625,3557.205389,2022
397,17/09/2022,19/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,16.17019,108377.0859,2655.552401,2022
398,17/09/2022,19/09/2022,Nevada - Yuba - Placer CAL FIRE,NEU,28.27837,189716.8047,2141.875731,2022
399,29/10/2022,02/11/2022,Nevada - Yuba - Placer CAL FIRE,NEU,11.89783,80003.92188,1165.612043,2022
400,13/11/2022,16/11/2022,Nevada - Yuba - Placer CAL FIRE,NEU,7.863962,52880.96484,1597.367798,2022
401,21/01/2022,02/02/2022,Monterey - San Benito CAL FIRE,BEU,687.4208,4300944.367,19831.89901,2022
402,02/10/2022,03/10/2022,Monterey - San Benito CAL FIRE,BEU,5.257333,33052.73047,828.9815009,2022
403,21/07/2022,27/07/2022,Monterey - San Benito CAL FIRE,BEU,101.0951,640836.1172,13104.56593,2022
404,14/06/2022,14/06/2022,Monterey - San Benito CAL FIRE,BEU,47.00494,298057.3555,3441.46735,2022
405,05/05/2022,17/05/2022,Orange County,ORC,202.0908,1179813.867,9001.515234,2022
406,10/02/2022,19/02/2022,Orange County,ORC,154.6207,903499.582,6738.435667,2022
407,25/05/2022,26/05/2022,Monterey - San Benito CAL FIRE,BEU,79.60818,495721.832,6666.30071,2022
408,12/05/2022,13/05/2022,Central CA District - BLM,CND,30.102,185926.8125,1953.969122,2022
409,16/06/2022,18/06/2022,Northern CA District - BLM,NOD,11.36639,80480.14453,1470.535443,2022
410,09/07/2022,09/07/2022,Riverside CAL FIRE,RRU,2.653836,15561.51953,681.3971547,2022
411,12/07/2022,12/07/2022,Northern CA District - BLM,NOD,22.02058,154059.0391,3028.679938,2022
412,31/07/2022,01/08/2022,Northern CA District - BLM,NOD,67.82058,473943.6016,3100.414133,2022
413,30/07/2022,31/07/2022,Central CA District - BLM,CND,222.0774,1361562.578,7592.535275,2022
414,22/07/2022,22/07/2022,Northern CA District - BLM,NOD,10.53279,73518.67578,1251.126859,2022
415,14/09/2022,14/09/2022,Northern CA District - BLM,NOD,2.810175,19788.16797,811.3105607,2022
416,09/10/2022,10/10/2022,Central CA District - BLM,CND,3.574984,22043.13672,1157.030173,2022
417,26/05/2022,26/05/2022,Kern County,KRN,4.557865,27499.99219,987.8220305,2022
418,12/06/2022,12/06/2022,Kern County,KRN,1.217743,7453,541.5071379,2022
419,28/05/2022,28/05/2022,Kern County,KRN,5.989886,36669.01953,1028.42022,2022
420,24/06/2022,24/06/2022,Kern County,KRN,1.566871,9528.488281,570.6425029,2022
421,17/06/2022,17/06/2022,Kern County,KRN,8.022064,49004.49609,1305.62794,2022
422,04/08/2022,04/08/2022,Kern County,KRN,4.185538,25437.5,801.3146622,2022
423,11/06/2022,14/06/2022,Kern County,KRN,484.856,2923932.063,11022.40439,2022
424,10/06/2022,11/06/2022,Kern County,KRN,19.35185,116664.0273,1993.370104,2022
425,05/07/2022,05/07/2022,Kern County,KRN,2.507146,15405.99219,617.2891281,2022
426,22/06/2022,03/07/2022,Kern County,KRN,2465.185,14874572.52,30232.71006,2022
427,04/09/2022,05/09/2022,Kern County,KRN,62.03226,374423.9883,3613.005407,2022
428,23/06/2022,25/06/2022,Kern County,KRN,21.38803,131757.5117,1703.882893,2022
429,31/05/2022,31/05/2022,Kern County,KRN,1.092994,6639.5,550.7102949,2022
430,15/09/2022,15/09/2022,Kern County,KRN,6.637007,40419.00781,1034.749698,2022
431,25/06/2022,26/06/2022,Kern County,KRN,1.991478,12130.51563,680.2338861,2022
432,21/09/2022,21/09/2022,Kern County,KRN,1.312247,7978.988281,527.3358286,2022
433,25/09/2022,25/09/2022,Kern County,KRN,13.66138,83204.01953,1234.88533,2022
434,06/07/2022,06/07/2022,Kern County,KRN,21.6859,133192.9883,1691.654364,2022
435,01/06/2022,02/06/2022,Kern County,KRN,15.95058,97034.98438,1353.277972,2022
436,26/04/2022,26/04/2022,Kern County,KRN,13.84711,84470.51563,1260.799538,2022
437,29/06/2022,29/06/2022,Kern County,KRN,5.585199,33977.97266,1084.908295,2022
438,27/04/2022,27/04/2022,Kern County,KRN,50.66179,307306.0078,3433.747887,2022
439,30/06/2022,01/07/2022,Kern County,KRN,7.937709,48292.50781,1779.420716,2022
440,03/06/2022,03/06/2022,Kern County,KRN,93.07888,565339.0234,2945.454839,2022
441,15/07/2022,15/07/2022,Kern County,KRN,1.986299,11984.00391,676.486562,2022
442,14/08/2022,17/08/2022,Kern County,KRN,216.2137,1316079.09,7150.05377,2022
443,06/06/2022,06/06/2022,Kern County,KRN,1.288484,7875.011719,429.1140907,2022
444,17/04/2022,18/04/2022,Kern County,KRN,2.163002,13145.99219,527.4618021,2022
445,17/08/2022,17/08/2022,Kern County,KRN,1.569355,9534,488.248291,2022
446,05/07/2022,05/07/2022,Kern County,KRN,7.051614,42568.5,920.421077,2022
447,16/07/2022,16/07/2022,Kern County,KRN,1.504349,9074.011719,913.8467503,2022
448,22/07/2022,22/07/2022,Kern County,KRN,25.54512,155157.9414,2166.465262,2022
449,12/04/2022,12/04/2022,Kern County,KRN,1.882066,11492.51172,481.5467739,2022
450,28/07/2022,28/07/2022,Kern County,KRN,5.047825,31070.50781,880.8560323,2022
451,08/06/2022,09/06/2022,Kern County,KRN,2.995723,18155.00391,992.6069889,2022
452,19/05/2022,19/05/2022,Kern County,KRN,3.372502,20482.48047,1018.596356,2022
453,03/08/2022,03/08/2022,Kern County,KRN,7.132461,42955.50391,1085.237395,2022
454,10/06/2022,11/06/2022,Kern County,KRN,31.69387,191845.5,2258.589367,2022
455,19/05/2022,24/05/2022,Kern County,KRN,682.0379,4115353.555,17318.59444,2022
456,01/09/2022,01/09/2022,Monterey - San Benito CAL FIRE,BEU,13.90262,87705.44531,1637.028025,2022
457,10/06/2022,10/06/2022,Monterey - San Benito CAL FIRE,BEU,38.15456,238912.1406,2354.748348,2022
458,03/07/2022,05/07/2022,Monterey - San Benito CAL FIRE,BEU,147.4871,909506.6797,7024.205124,2022
459,25/08/2022,25/08/2022,Fresno-Kings CAL FIRE,FKU,11.93287,75294.48438,1350.631329,2022
460,27/06/2022,27/06/2022,Marin County,MRN,106.1611,696131.4766,6834.61901,2022
461,04/09/2022,05/09/2022,San Diego CAL FIRE (retired code),MVU,29.23103,170310.2813,2267.32641,2022
462,17/09/2022,18/09/2022,San Diego CAL FIRE (retired code),MVU,25.70823,147205.8867,2607.343855,2022
463,15/05/2022,15/05/2022,San Diego CAL FIRE (retired code),MVU,4.806643,27462.24609,1474.037981,2022
464,23/04/2022,23/04/2022,San Diego CAL FIRE (retired code),MVU,1.16234,6734.511719,475.3789135,2022
465,13/06/2022,17/06/2022,San Diego CAL FIRE (retired code),MVU,568.2128,3247700.398,12881.07631,2022
466,12/06/2022,16/06/2022,San Diego CAL FIRE (retired code),MVU,49.2244,281441.6641,4428.45636,2022
467,21/06/2022,22/06/2022,San Diego CAL FIRE (retired code),MVU,25.22921,144154.8281,3275.603419,2022
468,20/06/2022,21/06/2022,San Diego CAL FIRE (retired code),MVU,28.94558,165392.6836,2603.147485,2022
469,24/06/2022,24/06/2022,San Diego CAL FIRE (retired code),MVU,2.849159,16279.89453,506.4720021,2022
470,07/05/2022,07/05/2022,San Diego CAL FIRE (retired code),MVU,4.030843,23044.79297,646.8986993,2022
471,24/06/2022,26/06/2022,San Diego CAL FIRE (retired code),MVU,16.96958,97005.76563,1737.714248,2022
472,14/05/2022,15/05/2022,San Diego CAL FIRE (retired code),MVU,29.14392,166683.2969,1567.189145,2022
473,08/07/2022,08/07/2022,San Diego CAL FIRE (retired code),MVU,7.280743,41599.21875,910.0635081,2022
474,17/07/2022,18/07/2022,San Diego CAL FIRE (retired code),MVU,98.14726,561288.5234,5446.467188,2022
475,17/07/2022,17/07/2022,San Diego CAL FIRE (retired code),MVU,4.541373,25957.83594,630.5893122,2022
476,03/07/2022,03/07/2022,San Diego CAL FIRE (retired code),MVU,8.020247,45829.23438,1325.69853,2022
477,27/09/2022,29/09/2022,San Diego CAL FIRE (retired code),MVU,178.2691,1030379.66,5348.079756,2022
478,19/08/2022,20/08/2022,San Diego CAL FIRE (retired code),MVU,14.64988,83814.53125,1972.871847,2022
479,31/08/2022,05/09/2022,San Diego CAL FIRE (retired code),MVU,4456.34,25487012.39,47412.19519,2022
480,05/09/2022,05/09/2022,San Diego CAL FIRE (retired code),MVU,47.70462,275637.6563,3112.514598,2022
481,01/03/2022,01/03/2022,Sonoma - Lake - Napa CAL FIRE,LNU,18.43938,121889.8281,1543.84472,2022
482,02/03/2022,27/03/2022,Cleveland National Forest,CNF,552.538,3239249.246,9079.280665,2022
483,11/03/2022,14/04/2022,Shasta-Trinity National Forest,SHF,31.46449,222635.1836,2544.922115,2022
484,20/05/2022,31/05/2022,Tahoe National Forest,TNF,19.4423,132051.1719,3044.250059,2022
485,30/05/2022,05/06/2022,Angeles National Forest,ANF,48.40139,289601.8867,3688.368817,2022
486,10/06/2022,17/06/2022,Lassen National Forest,LNF,177.4989,1227295.227,10425.40437,2022
487,12/06/2022,19/06/2022,Angeles National Forest,ANF,865.1371,5151012.949,15607.50968,2022
488,22/05/2022,26/05/2022,San Bernardino National Forest,BDF,10.86248,64487.75,1724.500285,2022
489,15/06/2022,16/06/2022,Angeles National Forest,ANF,10.23126,61185.80859,2138.478424,2022
490,03/07/2022,04/07/2022,Modoc National Forest,MDF,29.26842,213615.5508,2567.564562,2022
491,29/07/2022,11/11/2022,Klamath National Forest,KNF,60102.26,438181343.5,227045.4384,2022
492,30/07/2022,03/09/2022,Klamath National Forest,KNF,7886.011,57542116.01,50192.01371,2022
493,31/07/2022,24/08/2022,Klamath National Forest,KNF,84.64411,613775.1445,6689.77218,2022
494,04/08/2022,07/08/2022,Modoc National Forest,MDF,48.1479,351251.4805,2750.559663,2022
495,05/08/2022,06/09/2022,Six Rivers National Forest,SRF,11464.9,81126625.42,64551.65677,2022
496,05/08/2022,09/09/2022,Six Rivers National Forest,SRF,30132.85,213957954.3,118434.523,2022
497,15/08/2022,29/08/2022,Sequoia National Forest,SQF,317.8171,1977380.824,8514.472925,2022
498,17/08/2022,22/08/2022,San Bernardino National Forest,BDF,89.57446,531916.1836,3281.964947,2022
499,25/08/2022,11/09/2022,Angeles National Forest,ANF,147.6624,876444.6484,5256.763708,2022
500,29/08/2022,11/09/2022,Angeles National Forest,ANF,113.4179,672409.1328,6612.418107,2022
501,22/08/2022,10/09/2022,Cleveland National Forest,CNF,188.4808,1084171.211,7241.365293,2022
502,11/08/2022,22/08/2022,Tahoe National Forest,TNF,12.28059,83405.36328,3387.932558,2022
503,05/09/2022,09/11/2022,San Bernardino National Forest,BDF,1079.279,6402730.738,21766.99643,2022
504,07/09/2022,22/10/2022,Tahoe National Forest,TNF,76771.45,515461760.6,273643.9508,2022
505,07/09/2022,01/11/2022,Modoc National Forest,MDF,5840.575,42656929.67,64728.55605,2022
