_id,ALARM_DATE,CONT_DATE,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
340,14/07/2022,14/07/2022,AEU,73.11472,484595.4922,3724.181695,2022
341,04/07/2022,28/07/2022,AEU,4466.222,29423771.02,46575.69401,2022
342,07/08/2022,07/08/2022,AEU,16.74895,110123.5234,1747.652861,2022
343,19/10/2022,19/10/2022,LMU,7.118451,50963.95313,1493.932312,2022
344,20/10/2022,20/10/2022,HUU,21.17796,146996.1719,2062.324927,2022
345,08/10/2022,08/10/2022,BTU,27.99138,190517.1914,1766.291239,2022
346,05/10/2022,05/10/2022,BTU,60.11403,409988.5234,2653.027106,2022
347,05/07/2022,05/07/2022,MEU,16.68011,114579.2891,2118.489174,2022
348,20/05/2022,20/05/2022,MEU,34.01559,227421.6797,2672.050103,2022
349,17/07/2022,19/07/2022,MEU,42.91696,295281.668,2944.754508,2022
350,01/09/2022,16/09/2022,MEU,123.3361,836150.6836,6584.836915,2022
351,02/08/2022,08/08/2022,TUU,126.6029,791809.6055,4416.464162,2022
352,11/05/2022,15/05/2022,FKU,159.2148,1011659.813,6335.680786,2022
353,15/05/2022,16/05/2022,FKU,36.92672,234613.7344,3184.065032,2022
354,06/09/2022,06/09/2022,FKU,133.7536,853166.168,3885.721859,2022
355,26/04/2022,26/04/2022,FKU,20.61224,130226.6445,1485.340971,2022
356,31/07/2022,03/08/2022,FKU,54.41259,342989.6445,3417.401053,2022
357,07/06/2022,09/06/2022,FKU,13.11081,82843.30469,1834.851603,2022
358,01/07/2022,04/07/2022,FKU,51.97977,330505.6836,4906.942873,2022
359,07/11/2022,07/11/2022,BTU,13.76263,93533.23828,1345.803841,2022
360,10/06/2022,12/06/2022,SKU,5.558662,40220.82422,920.6107556,2022
361,30/07/2022,31/07/2022,SKU,30.94669,223937.0352,2285.868757,2022
362,27/09/2022,29/09/2022,SKU,30.08391,217193.1367,3259.880984,2022
363,21/07/2022,21/07/2022,SKU,24.96124,180436.1563,2136.415283,2022
364,02/09/2022,02/10/2022,SKU,13440.71,96936212.2,172408.5937,2022
365,02/09/2022,11/09/2022,SKU,3939.382,28423375.54,85721.1758,2022
366,07/03/2022,07/03/2022,SKU,1.894144,13736.82031,735.2945271,2022
367,25/03/2022,26/03/2022,SKU,9.162147,65715.125,1461.037441,2022
368,31/07/2022,01/08/2022,SKU,62.63028,454616.75,4135.152694,2022
369,12/03/2022,12/03/2022,SKU,12.58272,90709.80469,1712.72082,2022
370,01/08/2022,02/08/2022,SKU,3.141882,22970.37109,1020.957452,2022
371,25/06/2022,08/07/2022,SKU,10.26019,73656.26953,2147.685816,2022
372,07/09/2022,08/09/2022,SKU,296.9517,2166330.891,7277.62161,2022
373,12/03/2022,14/03/2022,SKU,113.4316,828753.0586,5989.006526,2022
374,21/07/2022,21/07/2022,TCU,63.70885,415112.9766,3527.718199,2022
375,01/09/2022,03/09/2022,TCU,22.1701,144602.8711,2503.238192,2022
376,12/03/2022,17/03/2022,SBC,123.7686,739058.9102,6803.878409,2022
377,02/03/2022,02/03/2022,NEU,39.55224,268347.4883,2844.621783,2022
378,11/06/2022,19/06/2022,NEU,71.87849,486724.832,3673.674678,2022
379,18/06/2022,21/06/2022,NEU,17.06631,114730.8164,1556.536947,2022
380,24/06/2022,25/06/2022,NEU,55.71469,373586.8047,4665.131684,2022
381,27/06/2022,28/06/2022,NEU,18.67016,124351.707,1571.063239,2022
382,28/06/2022,13/07/2022,NEU,920.9178,6236026.676,15716.38215,2022
383,07/07/2022,13/07/2022,NEU,12.36755,83773.92578,1395.457752,2022
384,08/07/2022,18/07/2022,NEU,30.11021,203762.5938,1938.865707,2022
385,09/07/2022,12/07/2022,NEU,166.603,1118576.891,6024.870103,2022
386,17/07/2022,17/07/2022,NEU,37.56129,251954.5781,2741.030402,2022
387,27/07/2022,02/08/2022,NEU,41.09785,278075.3555,2694.361499,2022
388,27/07/2022,31/07/2022,NEU,21.81922,146961.2734,1658.177958,2022
389,28/07/2022,30/07/2022,NEU,9.674923,65133.41797,1078.816258,2022
390,15/08/2022,15/09/2022,NEU,24.02003,161420.1563,2745.587313,2022
391,20/08/2022,31/08/2022,NEU,49.95041,337873.4922,2685.552882,2022
392,27/08/2022,03/09/2022,NEU,43.21048,290414.6602,2743.556996,2022
393,30/07/2022,30/07/2022,NEU,38.26443,256147.1289,2141.957256,2022
394,18/07/2022,29/07/2022,NEU,81.7844,553723.7578,5069.476112,2022
395,06/09/2022,15/09/2022,NEU,13.28599,89465.70703,1485.886038,2022
396,13/09/2022,19/09/2022,NEU,26.78517,180704.625,3557.205389,2022
397,17/09/2022,19/09/2022,NEU,16.17019,108377.0859,2655.552401,2022
398,17/09/2022,19/09/2022,NEU,28.27837,189716.8047,2141.875731,2022
399,29/10/2022,02/11/2022,NEU,11.89783,80003.92188,1165.612043,2022
400,13/11/2022,16/11/2022,NEU,7.863962,52880.96484,1597.367798,2022
401,21/01/2022,02/02/2022,BEU,687.4208,4300944.367,19831.89901,2022
402,02/10/2022,03/10/2022,BEU,5.257333,33052.73047,828.9815009,2022
403,21/07/2022,27/07/2022,BEU,101.0951,640836.1172,13104.56593,2022
404,14/06/2022,14/06/2022,BEU,47.00494,298057.3555,3441.46735,2022
405,05/05/2022,17/05/2022,ORC,202.0908,1179813.867,9001.515234,2022
406,10/02/2022,19/02/2022,ORC,154.6207,903499.582,6738.435667,2022
407,25/05/2022,26/05/2022,BEU,79.60818,495721.832,6666.30071,2022
408,12/05/2022,13/05/2022,CND,30.102,185926.8125,1953.969122,2022
409,16/06/2022,18/06/2022,NOD,11.36639,80480.14453,1470.535443,2022
410,09/07/2022,09/07/2022,RRU,2.653836,15561.51953,681.3971547,2022
411,12/07/2022,12/07/2022,NOD,22.02058,154059.0391,3028.679938,2022
412,31/07/2022,01/08/2022,NOD,67.82058,473943.6016,3100.414133,2022
413,30/07/2022,31/07/2022,CND,222.0774,1361562.578,7592.535275,2022
414,22/07/2022,22/07/2022,NOD,10.53279,73518.67578,1251.126859,2022
415,14/09/2022,14/09/2022,NOD,2.810175,19788.16797,811.3105607,2022
416,09/10/2022,10/10/2022,CND,3.574984,22043.13672,1157.030173,2022
417,26/05/2022,26/05/2022,KRN,4.557865,27499.99219,987.8220305,2022
418,12/06/2022,12/06/2022,KRN,1.217743,7453,541.5071379,2022
419,28/05/2022,28/05/2022,KRN,5.989886,36669.01953,1028.42022,2022
420,24/06/2022,24/06/2022,KRN,1.566871,9528.488281,570.6425029,2022
421,17/06/2022,17/06/2022,KRN,8.022064,49004.49609,1305.62794,2022
422,04/08/2022,04/08/2022,KRN,4.185538,25437.5,801.3146622,2022
423,11/06/2022,14/06/2022,KRN,484.856,2923932.063,11022.40439,2022
424,10/06/2022,11/06/2022,KRN,19.35185,116664.0273,1993.370104,2022
425,05/07/2022,05/07/2022,KRN,2.507146,15405.99219,617.2891281,2022
426,22/06/2022,03/07/2022,KRN,2465.185,14874572.52,30232.71006,2022
427,04/09/2022,05/09/2022,KRN,62.03226,374423.9883,3613.005407,2022
428,23/06/2022,25/06/2022,KRN,21.38803,131757.5117,1703.882893,2022
429,31/05/2022,31/05/2022,KRN,1.092994,6639.5,550.7102949,2022
430,15/09/2022,15/09/2022,KRN,6.637007,40419.00781,1034.749698,2022
431,25/06/2022,26/06/2022,KRN,1.991478,12130.51563,680.2338861,2022
432,21/09/2022,21/09/2022,KRN,1.312247,7978.988281,527.3358286,2022
433,25/09/2022,25/09/2022,KRN,13.66138,83204.01953,1234.88533,2022
434,06/07/2022,06/07/2022,KRN,21.6859,133192.9883,1691.654364,2022
435,01/06/2022,02/06/2022,KRN,15.95058,97034.98438,1353.277972,2022
436,26/04/2022,26/04/2022,KRN,13.84711,84470.51563,1260.799538,2022
437,29/06/2022,29/06/2022,KRN,5.585199,33977.97266,1084.908295,2022
438,27/04/2022,27/04/2022,KRN,50.66179,307306.0078,3433.747887,2022
439,30/06/2022,01/07/2022,KRN,7.937709,48292.50781,1779.420716,2022
440,03/06/2022,03/06/2022,KRN,93.07888,565339.0234,2945.454839,2022
441,15/07/2022,15/07/2022,KRN,1.986299,11984.00391,676.486562,2022
442,14/08/2022,17/08/2022,KRN,216.2137,1316079.09,7150.05377,2022
443,06/06/2022,06/06/2022,KRN,1.288484,7875.011719,429.1140907,2022
444,17/04/2022,18/04/2022,KRN,2.163002,13145.99219,527.4618021,2022
445,17/08/2022,17/08/2022,KRN,1.569355,9534,488.248291,2022
446,05/07/2022,05/07/2022,KRN,7.051614,42568.5,920.421077,2022
447,16/07/2022,16/07/2022,KRN,1.504349,9074.011719,913.8467503,2022
448,22/07/2022,22/07/2022,KRN,25.54512,155157.9414,2166.465262,2022
449,12/04/2022,12/04/2022,KRN,1.882066,11492.51172,481.5467739,2022
450,28/07/2022,28/07/2022,KRN,5.047825,31070.50781,880.8560323,2022
451,08/06/2022,09/06/2022,KRN,2.995723,18155.00391,992.6069889,2022
452,19/05/2022,19/05/2022,KRN,3.372502,20482.48047,1018.596356,2022
453,03/08/2022,03/08/2022,KRN,7.132461,42955.50391,1085.237395,2022
454,10/06/2022,11/06/2022,KRN,31.69387,191845.5,2258.589367,2022
455,19/05/2022,24/05/2022,KRN,682.0379,4115353.555,17318.59444,2022
456,01/09/2022,01/09/2022,BEU,13.90262,87705.44531,1637.028025,2022
457,10/06/2022,10/06/2022,BEU,38.15456,238912.1406,2354.748348,2022
458,03/07/2022,05/07/2022,BEU,147.4871,909506.6797,7024.205124,2022
459,25/08/2022,25/08/2022,FKU,11.93287,75294.48438,1350.631329,2022
460,27/06/2022,27/06/2022,MRN,106.1611,696131.4766,6834.61901,2022
461,04/09/2022,05/09/2022,MVU,29.23103,170310.2813,2267.32641,2022
462,17/09/2022,18/09/2022,MVU,25.70823,147205.8867,2607.343855,2022
463,15/05/2022,15/05/2022,MVU,4.806643,27462.24609,1474.037981,2022
464,23/04/2022,23/04/2022,MVU,1.16234,6734.511719,475.3789135,2022
465,13/06/2022,17/06/2022,MVU,568.2128,3247700.398,12881.07631,2022
466,12/06/2022,16/06/2022,MVU,49.2244,281441.6641,4428.45636,2022
467,21/06/2022,22/06/2022,MVU,25.22921,144154.8281,3275.603419,2022
468,20/06/2022,21/06/2022,MVU,28.94558,165392.6836,2603.147485,2022
469,24/06/2022,24/06/2022,MVU,2.849159,16279.89453,506.4720021,2022
470,07/05/2022,07/05/2022,MVU,4.030843,23044.79297,646.8986993,2022
471,24/06/2022,26/06/2022,MVU,16.96958,97005.76563,1737.714248,2022
472,14/05/2022,15/05/2022,MVU,29.14392,166683.2969,1567.189145,2022
473,08/07/2022,08/07/2022,MVU,7.280743,41599.21875,910.0635081,2022
474,17/07/2022,18/07/2022,MVU,98.14726,561288.5234,5446.467188,2022
475,17/07/2022,17/07/2022,MVU,4.541373,25957.83594,630.5893122,2022
476,03/07/2022,03/07/2022,MVU,8.020247,45829.23438,1325.69853,2022
477,27/09/2022,29/09/2022,MVU,178.2691,1030379.66,5348.079756,2022
478,19/08/2022,20/08/2022,MVU,14.64988,83814.53125,1972.871847,2022
479,31/08/2022,05/09/2022,MVU,4456.34,25487012.39,47412.19519,2022
480,05/09/2022,05/09/2022,MVU,47.70462,275637.6563,3112.514598,2022
481,01/03/2022,01/03/2022,LNU,18.43938,121889.8281,1543.84472,2022
482,02/03/2022,27/03/2022,CNF,552.538,3239249.246,9079.280665,2022
483,11/03/2022,14/04/2022,SHF,31.46449,222635.1836,2544.922115,2022
484,20/05/2022,31/05/2022,TNF,19.4423,132051.1719,3044.250059,2022
485,30/05/2022,05/06/2022,ANF,48.40139,289601.8867,3688.368817,2022
486,10/06/2022,17/06/2022,LNF,177.4989,1227295.227,10425.40437,2022
487,12/06/2022,19/06/2022,ANF,865.1371,5151012.949,15607.50968,2022
488,22/05/2022,26/05/2022,BDF,10.86248,64487.75,1724.500285,2022
489,15/06/2022,16/06/2022,ANF,10.23126,61185.80859,2138.478424,2022
490,03/07/2022,04/07/2022,MDF,29.26842,213615.5508,2567.564562,2022
491,29/07/2022,11/11/2022,KNF,60102.26,438181343.5,227045.4384,2022
492,30/07/2022,03/09/2022,KNF,7886.011,57542116.01,50192.01371,2022
493,31/07/2022,24/08/2022,KNF,84.64411,613775.1445,6689.77218,2022
494,04/08/2022,07/08/2022,MDF,48.1479,351251.4805,2750.559663,2022
495,05/08/2022,06/09/2022,SRF,11464.9,81126625.42,64551.65677,2022
496,05/08/2022,09/09/2022,SRF,30132.85,213957954.3,118434.523,2022
497,15/08/2022,29/08/2022,SQF,317.8171,1977380.824,8514.472925,2022
498,17/08/2022,22/08/2022,BDF,89.57446,531916.1836,3281.964947,2022
499,25/08/2022,11/09/2022,ANF,147.6624,876444.6484,5256.763708,2022
500,29/08/2022,11/09/2022,ANF,113.4179,672409.1328,6612.418107,2022
501,22/08/2022,10/09/2022,CNF,188.4808,1084171.211,7241.365293,2022
502,11/08/2022,22/08/2022,TNF,12.28059,83405.36328,3387.932558,2022
503,05/09/2022,09/11/2022,BDF,1079.279,6402730.738,21766.99643,2022
504,07/09/2022,22/10/2022,TNF,76771.45,515461760.6,273643.9508,2022
505,07/09/2022,01/11/2022,MDF,5840.575,42656929.67,64728.55605,2022
506,12/10/2022,23/10/2022,SRF,11.87628,85110.08203,1256.732685,2022
507,08/05/2022,18/05/2022,LPF,31.54411,192452.0156,2313.230186,2022
508,08/03/2022,11/03/2022,ENF,15.13918,101535.4102,2051.839487,2022
509,11/08/2022,24/08/2022,KNF,13.57013,98586.47266,1411.995648,2022
510,04/08/2022,07/08/2022,MDF,35.42039,258266.1836,2371.880022,2022
511,30/04/2022,08/05/2022,BDF,26.48567,157403.8242,3050.365265,2022
512,13/06/2022,14/06/2022,ANF,14.31055,85623.08984,1853.32936,2022
513,23/09/2022,30/09/2022,BDF,26.86633,159238.7188,2297.421281,2022
514,04/08/2022,09/08/2022,KNF,33.67451,246744.8672,2102.001066,2022
515,09/09/2022,16/09/2022,KNF,19.21475,139965.5,2655.263486,2022
516,10/05/2022,11/05/2022,BDF,9.858478,57912.73047,984.837124,2022
517,23/10/2022,26/10/2022,AEU,21.0131,138458.4414,2004.585246,2022
518,31/08/2022,31/08/2022,SHU,33.77932,236878.1211,2275.391586,2022
519,14/07/2022,20/07/2022,SHU,303.67,2124521.297,10686.44023,2022
520,06/10/2022,06/10/2022,SHU,12.32455,86329.50781,1422.433799,2022
521,04/03/2022,04/03/2022,SHU,88.68606,624491.6016,3514.156231,2022
522,19/06/2022,19/06/2022,SLU,56.78185,343231.582,3863.333754,2022
523,28/06/2022,04/07/2022,SLU,386.9821,2347357.547,12143.27696,2022
524,15/07/2022,17/07/2022,SLU,25.53244,154433.9414,3046.942065,2022
525,01/01/2022,01/01/2022,SLU,0.06728618,408.3359375,80.86275159,2022
526,19/07/2022,19/07/2022,MEU,16.55005,111257.6406,2095.723681,2022
527,23/03/2022,23/03/2022,SLU,1.968684,12101.24219,534.18598,2022
528,28/04/2022,28/04/2022,SLU,1.261111,7700.941406,500.5467235,2022
529,14/09/2022,15/09/2022,BEU,89.9549,570010.4414,3390.522823,2022
530,06/06/2022,06/06/2022,SLU,49.81456,306423.2656,2713.005924,2022
531,06/06/2022,10/06/2022,SLU,16.42301,99875.13281,2598.685632,2022
532,10/06/2022,10/06/2022,SLU,3.162654,19293.35938,595.1203155,2022
533,21/06/2022,21/06/2022,SLU,1.397867,8447.972656,468.4988883,2022
534,06/04/2022,06/04/2022,LAC,2.593182,15407.35547,645.2177964,2022
535,29/06/2022,30/06/2022,LAC,7.608925,45513.29688,1584.632985,2022
536,10/07/2022,10/07/2022,LAC,2.501228,14755.64453,901.8165976,2022
537,06/08/2022,06/08/2022,LAC,7.944128,47749.11328,1204.863,2022
538,10/02/2022,11/02/2022,LAC,3.735543,22052.17578,1130.499813,2022
539,10/08/2022,11/08/2022,LAC,125.3294,753342.0352,6504.561262,2022
540,17/08/2022,18/08/2022,LAC,60.45229,360946.043,4126.222301,2022
541,18/08/2022,19/08/2022,LAC,4.834825,28648.24219,978.5689546,2022
542,17/08/2022,17/08/2022,LAC,2.101613,12569.51172,718.012932,2022
543,31/08/2022,07/09/2022,LAC,5227.923,31259236.46,32350.69603,2022
544,13/09/2022,14/09/2022,LAC,1.847821,11081.22656,461.6190761,2022
545,07/09/2022,08/09/2022,LAC,1.093091,6529.660156,350.4432939,2022
546,24/09/2022,25/09/2022,LAC,10.79503,63953.00781,1397.116264,2022
547,01/10/2022,02/10/2022,ANF,2.106468,12509.70703,621.9348473,2022
548,21/10/2022,22/10/2022,LAC,6.758175,40658.81641,946.0952249,2022
549,17/06/2022,17/06/2022,SLU,17.27645,104430.3242,1692.943052,2022
550,29/07/2022,29/07/2022,SLU,6.372824,39090.92969,1166.868096,2022
551,06/09/2022,06/09/2022,SLU,16.23023,99537.95703,1724.073387,2022
552,24/05/2022,25/05/2022,SLU,50.92991,307818.2461,2364.374839,2022
553,22/05/2022,24/05/2022,SLU,15.09703,91316.41797,1537.392898,2022
554,08/07/2022,10/07/2022,BDU,11.73994,75324.45703,1483.489468,2022
555,12/07/2022,13/07/2022,MVU,26.85744,154247.9844,2151.52291,2022
556,15/10/2022,21/10/2022,NEU,42.42685,282640.8086,2502.249925,2022
557,31/05/2022,03/06/2022,LNU,375.9125,2479537.953,9589.115079,2022
558,27/06/2022,27/06/2022,LNU,63.26585,416540.9336,2972.318543,2022
559,06/09/2022,30/09/2022,RRU,28097.87,164597174.5,150836.6122,2022
560,17/07/2022,17/07/2022,LNU,0.7762036,5163.34375,291.0611975,2022
561,17/06/2022,02/07/2022,YNP,24.0517,156038.6953,4109.080735,2022
562,26/05/2022,31/05/2022,JTP,414.1108,2448922.379,13620.16714,2022
563,07/07/2022,30/09/2022,YNP,4886.124,31490865.88,50856.30167,2022
564,04/08/2022,06/11/2022,YNP,8432.419,54552181.01,125075.9173,2022
565,08/08/2022,06/11/2022,YNP,2839.684,18516447.26,68655.68615,2022
566,18/07/2022,10/11/2022,KNP,28.92503,182801.7852,1769.039533,2022
567,03/08/2022,19/10/2022,KNP,1394.44,8711427.309,19421.35342,2022
568,04/09/2022,30/09/2022,YNP,25.89259,168280.9219,2220.347686,2022
569,05/07/2022,09/07/2022,FYA,25.00471,143667.2344,5321.6111,2022
570,13/07/2022,13/07/2022,MVU,18.62858,106465.8711,1370.495512,2022
571,27/06/2022,02/07/2022,SJR,274.1842,1775047.117,9225.810952,2022
572,10/04/2022,10/04/2022,SJR,182.0349,1174468.09,7407.263058,2022
573,30/07/2022,30/07/2022,SWR,21.09291,143312.8516,2580.42886,2022
574,16/11/2022,17/11/2022,TNR,8.228877,47217.61719,1167.502216,2022
575,20/10/2022,20/10/2022,TNR,1.318015,7560.441406,532.6159062,2022
576,08/09/2022,08/09/2022,TNR,1.715104,9838.046875,573.3598286,2022
577,08/07/2022,08/07/2022,LUR,25.11741,160568.8867,2880.666589,2022
578,27/07/2022,27/07/2022,SPR,58.67502,384496.4297,3468.328584,2022
579,09/09/2022,09/09/2022,MCR,27.54214,175909.3086,4353.809851,2022
580,23/03/2022,23/03/2022,DBR,0.6094487,3484.375,288.3219042,2022
581,08/10/2022,10/10/2022,LPF,74.61489,446285.1367,3865.438638,2022
582,17/11/2022,17/11/2022,VNC,5.761822,34135.40625,955.7682741,2022
583,25/08/2022,25/08/2022,VNC,1.841502,10971.17188,475.3209456,2022
584,16/03/2022,17/03/2022,VNC,1.547286,9217.691406,537.6913468,2022
585,14/08/2022,14/08/2022,VNC,1.424808,8444.238281,452.7993093,2022
586,09/09/2022,10/09/2022,SHF,12.91249,89850.25781,2061.55088,2022
587,31/07/2022,03/08/2022,KNF,150.4035,1100802.367,6500.414625,2022
588,25/07/2022,25/07/2022,TGU,134.4698,929037.6367,5645.738468,2022
589,25/10/2022,25/10/2022,SJR,98.25912,634321.2656,6145.23828,2022
590,26/05/2022,05/06/2022,CRA,5856.573,34585556.43,41912.4241,2022
591,01/03/2021,01/03/2021,BDU,257.8323,1638694.504,10145.66944,2021
592,05/04/2021,05/04/2021,SKU,21.86377,159533.5586,2282.702452,2021
593,27/03/2021,29/03/2021,SKU,873.3917,6392786.797,12370.08517,2021
594,19/01/2021,22/01/2021,CZU,20.30736,129374.5859,2331.546483,2021
595,19/01/2021,22/01/2021,CZU,33.25922,211295.8281,4130.55441,2021
596,19/01/2021,22/01/2021,CZU,19.72582,126036.8633,2212.695146,2021
597,19/01/2021,21/01/2021,CZU,21.93688,140121.8281,2424.069939,2021
598,19/01/2021,21/01/2021,CZU,169.8688,1086456.98,5329.488831,2021
599,19/01/2021,21/01/2021,CZU,8.611075,54969.96484,1321.454041,2021
600,08/05/2021,12/05/2021,BTU,548.9937,3775210.875,10415.38178,2021
601,09/06/2021,11/06/2021,BDU,248.6175,1481024.242,9309.880253,2021
602,18/04/2021,25/04/2021,MEU,191.6513,1287947.625,11247.11277,2021
603,21/06/2021,22/06/2021,MEU,23.05541,155760.0156,2163.52317,2021
604,21/05/2021,24/05/2021,MEU,18.17299,123207.0273,2539.833688,2021
605,08/06/2021,08/06/2021,LMU,1.699813,11905.72266,611.3045701,2021
606,23/06/2021,25/06/2021,LMU,13.89517,97056.53906,1569.627664,2021
607,24/06/2021,25/06/2021,LMU,132.4866,958271.4648,6023.275705,2021
608,28/06/2021,03/07/2021,SKU,118.0034,862439.5352,7735.893147,2021
609,13/04/2021,13/04/2021,SKU,4.151186,30385.97656,1084.379114,2021
610,05/05/2021,05/05/2021,SKU,4.767107,34677.00391,909.0903613,2021
611,22/04/2021,22/04/2021,SKU,4.059574,29278.50781,994.964289,2021
612,30/05/2021,30/05/2021,SKU,2.300643,16686,586.9836072,2021
613,05/05/2021,05/05/2021,SKU,1.678553,12076.01172,594.3555453,2021
614,05/06/2021,05/06/2021,SCU,21.63566,138728.3164,1600.129901,2021
615,25/06/2021,25/06/2021,SCU,37.56758,239502.043,3190.051224,2021
616,11/07/2021,11/07/2021,SCU,127.659,828774.707,5690.561471,2021
617,14/06/2021,14/06/2021,SCU,39.47499,252569.8008,2560.512035,2021
618,04/07/2021,04/07/2021,SCU,83.55169,545069.582,4400.705927,2021
619,06/07/2021,06/07/2021,HUU,16.39773,113554.9258,1504.078138,2021
620,12/08/2021,13/08/2021,MDF,52.51308,377430.8398,2460.3166,2021
621,05/10/2021,08/10/2021,BDU,45.5523,289918.1055,3357.530029,2021
622,14/07/2021,14/07/2021,TGU,43.3417,301282.1875,2611.590109,2021
623,17/07/2021,17/07/2021,TGU,40.82636,281808.6875,3066.329215,2021
624,01/08/2021,02/08/2021,SHU,41.50576,290559.957,3147.131639,2021
625,12/07/2021,13/07/2021,SHU,23.22825,162162.2695,2484.785336,2021
626,05/10/2021,10/10/2021,SHU,76.48464,538284.5664,4057.041972,2021
627,20/06/2021,26/06/2021,SHU,761.1113,5340043.988,12304.19191,2021
628,15/06/2021,19/06/2021,SHU,107.1646,753830.9922,4574.984404,2021
629,22/09/2021,29/09/2021,SHU,8576.493,60482385.65,62296.72974,2021
630,13/06/2021,19/06/2021,NEU,201.303,1356606.363,7798.924221,2021
631,23/05/2021,23/05/2021,NEU,55.11501,368047.9492,4411.860916,2021
632,31/05/2021,31/05/2021,NEU,11.46257,77278.06641,1489.562814,2021
633,08/08/2021,10/08/2021,NEU,12.10306,81916.97656,1553.262511,2021
634,31/05/2021,04/06/2021,NEU,21.81921,146961.2266,1658.177463,2021
635,19/05/2021,20/05/2021,NEU,18.2641,122304.3906,1544.113384,2021
636,11/08/2021,11/08/2021,NEU,184.0656,1249403.332,6300.941045,2021
637,04/08/2021,13/08/2021,NEU,2618.794,17629432.46,30707.81411,2021
638,08/06/2021,16/06/2021,NEU,938.9399,6318144.02,16870.9325,2021
639,20/07/2021,22/07/2021,NEU,54.10636,367060.6641,3358.423185,2021
640,12/05/2021,12/05/2021,NEU,25.35059,171304.918,2361.26222,2021
641,12/06/2021,16/06/2021,NEU,18.20975,123101.9844,1789.660769,2021
642,21/06/2021,23/06/2021,NEU,39.57343,263568.0547,2825.321546,2021
643,01/05/2021,01/05/2021,AEU,31.73762,211634.4922,2540.168887,2021
644,20/05/2021,20/05/2021,AEU,18.61205,123299.0156,1628.985844,2021
645,13/06/2021,13/06/2021,AEU,65.68092,432205.4648,3444.848792,2021
646,21/06/2021,21/06/2021,AEU,34.85899,231589.9922,2143.979142,2021
647,26/06/2021,26/06/2021,AEU,13.73235,91277.00781,3142.997438,2021
648,05/09/2021,05/09/2021,AEU,45.94286,304279.4922,2553.265106,2021
649,19/05/2021,19/05/2021,AEU,45.35123,300596.4414,3378.575398,2021
650,23/06/2021,23/06/2021,SHU,50.93539,356470.7539,3139.791789,2021
651,04/08/2021,09/08/2021,SHU,59.11795,415496.1797,3304.571069,2021
652,25/08/2021,02/09/2021,BDU,810.9695,4808983.957,16562.19847,2021
653,18/06/2021,21/06/2021,BDU,566.5927,3566649.211,12433.68332,2021
654,12/09/2021,19/09/2021,MEU,253.9064,1714855.902,7163.090273,2021
655,08/06/2021,09/06/2021,SBC,37.1573,222814.3945,4835.326818,2021
656,21/06/2021,22/06/2021,SBC,37.05353,221572.7891,3102.803103,2021
657,06/09/2021,07/09/2021,SBC,69.51533,416871.4414,7245.440822,2021
658,17/04/2021,17/04/2021,LNU,1.20866,8055.453125,389.7807375,2021
659,18/04/2021,18/04/2021,LNU,1.056455,7094.75,391.3540875,2021
660,20/04/2021,20/04/2021,LNU,2.227886,14745.20313,521.1592674,2021
661,28/04/2021,30/04/2021,LNU,62.66148,416141.9336,2981.475997,2021
662,29/04/2021,29/04/2021,LNU,1.552339,10328.99219,462.6340484,2021
663,08/05/2021,08/05/2021,LNU,2.854398,19001.35938,638.5582904,2021
664,08/05/2021,11/05/2021,LNU,55.25064,361697.5352,3198.162964,2021
665,16/05/2021,17/05/2021,LNU,20.24225,134086.8906,1689.146471,2021
666,26/05/2021,26/05/2021,LNU,2.58838,17132.08203,540.4750705,2021
667,26/05/2021,26/05/2021,LNU,8.765407,57675.94531,1159.548581,2021
668,29/05/2021,29/05/2021,LNU,6.082049,40184.58594,1055.994916,2021
669,23/06/2021,23/06/2021,LNU,4.769748,31392.32813,769.1524617,2021
