USC00045844,19060303,PRCP,51,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00045844,19071004,PRCP,0,P,,6,
USC00045844,19071005,PRCP,0,P,,6,
USC00045844,19071006,PRCP,0,P,,6,
USC00045844,19071007,PRCP,0,P,,6,
USC00045844,19071008,PRCP,0,P,,6,
USC00045844,19071009,PRCP,0,P,,6,
USC00045844,19071010,PRCP,0,P,,6,
USC00045844,19071011,PRCP,0,P,,6,
USC00045844,19071012,PRCP,0,P,,6,
USC00045844,19071013,PRCP,0,P,,6,
USC00045844,19071014,PRCP,0,P,,6,
USC00045844,19071015,PRCP,0,P,,6,
USC00045844,19071016,PRCP,0,P,,6,
USC00045844,19071017,PRCP,0,P,,6,
USC00045844,19071018,PRCP,0,P,,6,
USC00045844,19071019,PRCP,0,P,,6,
USC00045844,19071020,PRCP,0,P,,6,
USC00045844,19071021,PRCP,0,P,,6,
USC00045844,19071022,PRCP,28,,,6,
USC00045844,19071023,PRCP,38,,,6,
USC00045844,19071024,PRCP,0,P,,6,
USC00045844,19071025,PRCP,33,,,6,
USC00045844,19071026,PRCP,439,,,6,
USC00045844,19071027,PRCP,0,P,,6,
USC00045844,19071028,PRCP,0,P,,6,
USC00045844,19071029,PRCP,0,P,,6,
USC00045844,19071030,PRCP,0,P,,6,
USC00045844,19071031,PRCP,0,P,,6,
USC00045844,19071119,PRCP,48,,,6,
USC00045844,19071127,WT01,1,,,6,
USC00045844,19071201,PRCP,0,P,,6,
USC00045844,19071202,PRCP,0,P,,6,
USC00045844,19071203,PRCP,0,P,,6,
USC00045844,19071204,PRCP,0,P,,6,
USC00045844,19071205,PRCP,140,,,6,
USC00045844,19071206,PRCP,0,P,,6,
USC00045844,19071207,PRCP,384,,,6,
USC00045844,19071208,PRCP,74,,,6,
USC00045844,19071209,PRCP,0,P,,6,
USC00045844,19071210,PRCP,396,,,6,
USC00045844,19071211,PRCP,0,P,,6,
USC00045844,19071212,PRCP,0,P,,6,
USC00045844,19071213,PRCP,51,,,6,
USC00045844,19071214,PRCP,0,P,,6,
USC00045844,19071215,PRCP,56,,,6,
USC00045844,19071216,PRCP,46,,,6,
USC00045844,19071217,PRCP,0,P,,6,
USC00045844,19071218,PRCP,0,P,,6,
USC00045844,19071219,PRCP,0,P,,6,
USC00045844,19071220,PRCP,61,,,6,
USC00045844,19071221,PRCP,0,P,,6,
USC00045844,19071222,PRCP,0,P,,6,
USC00045844,19071223,PRCP,0,P,,6,
USC00045844,19071224,PRCP,0,P,,6,
USC00045844,19071225,PRCP,15,,,6,
USC00045844,19071226,PRCP,28,,,6,
USC00045844,19071227,PRCP,23,,,6,
USC00045844,19071228,PRCP,0,P,,6,
USC00045844,19071229,PRCP,84,,,6,
USC00045844,19071230,PRCP,114,,,6,
USC00045844,19071231,PRCP,211,,,6,
USC00045844,19071208,WT01,1,,,6,
USC00045844,19071216,WT01,1,,,6,
USC00045844,19071217,WT01,1,,,6,
USC00045844,19071218,WT01,1,,,6,
USC00045844,19071222,WT01,1,,,6,
USC00045844,19071223,WT01,1,,,6,
USC00045844,19071224,WT01,1,,,6,
USC00045844,19071225,WT01,1,,,6,
USC00045844,19071206,WT16,1,,,6,
USC00045844,19071207,WT16,1,,,6,
USC00045844,19071215,WT16,1,,,6,
USC00045844,19071229,WT16,1,,,6,
